PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1116340,1116340,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.25,0.25,20715449,CLOPAY TRUCK,"LBM ADVANT,LEBANON,VA,USA",VA,TRUCK,BOXTRUCK,3,2543.19,254.27,233.5,668.15,668.15,2018-01-03 16:24 America/New_York,,LEBANON,24266-4001,2018-01-03 16:24 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2906841-309497,SECURE RESOURCES_ACCEPTED,CAR-200710,30,CLP.INTEGRATION,2018-01-03 18:00 EST5EDT,6,CLP
CLP.1093716,1093716,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,20408587,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,347.57,2.94,53.2,164.92,164.92,2017-03-16 16:17 America/New_York,,EAST BEND,27018-8165,2017-03-16 16:17 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,42,CLP.INTEGRATION,2017-03-16 18:08 EST5EDT,8,CLP
CLP.1074443,1074443,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.01,20134310,CLOPAY TRUCK,"HERITAGE G,FRANKLIN,NC,USA",NC,TRUCK,BOXTRUCK,6,1022.12,11.03,315,620.93,620.93,2016-06-22 11:24 America/New_York,,FRANKLIN,28734-4009,2016-06-22 11:24 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-6814-287985,SECURE RESOURCES_ACCEPTED,CAR-200710,70,CLP.INTEGRATION,2016-06-22 13:11 EST5EDT,17,CLP
CLP.1094183,1094183,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20414455,CLOPAY TRUCK,"HALIFAX OV,SCOTTSBURG,VA,USA",VA,TRUCK,BOXTRUCK,3,812.04,11.95,432.4,807.86,809.1,2017-03-22 15:41 America/New_York,,SCOTTSBURG,24589-3028,2017-03-22 15:41 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1109841-156263,SECURE RESOURCES_ACCEPTED,CAR-200710,19,CLP.INTEGRATION,2017-03-22 16:06 EST5EDT,6,CLP
CLP.1074436,1074436,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.01,20134174,CLOPAY TRUCK,"PRO-TEC DO,HAMPSTEAD,NC,USA",NC,TRUCK,BOXTRUCK,3,698.67,7.82,310.7,582.06,582.06,2016-06-21 12:47 America/New_York,,HAMPSTEAD,28443-3303,2016-06-21 12:47 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2544-5671,SECURE RESOURCES_ACCEPTED,CAR-200710,20,CLP.INTEGRATION,2016-06-21 14:46 EST5EDT,6,CLP
CLP.1093783,1093783,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.15,0.04,20409566,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1541.38,42.5,152.8,469.96,469.96,2017-03-17 16:04 America/New_York,,RUTHERFORDTON,28139-8022,2017-03-17 16:04 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,59,CLP.INTEGRATION,2017-03-17 16:58 EST5EDT,16,CLP
CLP.1075256,1075256,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.01,20146171,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,4,541.9,5.29,295.4,347.65,347.76,2016-07-01 15:49 America/New_York,,SUMMERFIELD,27358,2016-07-01 15:49 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,107,CLP.INTEGRATION,2016-07-01 16:07 EST5EDT,13,CLP
CLP.1074313,1074313,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.54,0.15,,CLOPAY TRUCK,"KEN'S DOOR,DOBSON,NC,USA",NC,TRUCK,BOXTRUCK,4,5405.25,152.06,136.2,234.52,234.52,2016-06-20 09:28 America/New_York,,DOBSON,27017-8583,2016-06-20 14:12 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2464-15681,SECURE RESOURCES_ACCEPTED,CAR-200710,168,CLP.INTEGRATION,2016-06-20 16:46 EST5EDT,33,CLP
CLP.1086585,1086585,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.64,0.16,20307149,CLOPAY TRUCK,"TMS CUSTOM,HOFFMAN,NC,USA",NC,TRUCK,BOXTRUCK,2,6403.01,157.85,90.1,201.82,201.82,2016-11-30 17:47 America/New_York,,HOFFMAN,28347,2016-11-30 17:47 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-301853,SECURE RESOURCES_ACCEPTED,CAR-200710,4,CLP.INTEGRATION,2016-11-30 18:18 EST5EDT,1,CLP
CLP.1105239,1105239,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,857.39,15.57,152.8,418.41,418.41,2017-08-10 04:15 America/New_York,,RUTHERFORDTON,28139-8022,2017-08-10 09:13 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,38,CLP.ADMIN,2017-08-09 17:41 EST5EDT,10,CLP
CLP.1086470,1086470,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0,,CLOPAY TRUCK,"BLUE RIDGE,LAKE TOXAW,NC,USA",NC,TRUCK,BOXTRUCK,2,784.85,4.19,215.8,483.4,483.4,2016-11-29 09:45 America/New_York,,LAKE TOXAWAY,28747-9569,2016-11-29 14:27 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-475824-131317,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.INTEGRATION,2016-11-29 17:42 EST5EDT,11,CLP
CLP.1086826,1086826,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.15,0.15,,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,4,1469.12,147.44,152.8,339.59,339.59,2016-12-05 04:23 America/New_York,,RUTHERFORDTON,28139-8022,2016-12-05 09:20 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,129,CLP.INTEGRATION,2016-12-02 16:24 EST5EDT,21,CLP
CLP.1085961,1085961,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20297471,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,205.11,0,15,33.6,33.6,2016-11-18 13:52 America/New_York,,SUMMERFIELD,27358,2016-11-18 13:52 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,121,CLP.INTEGRATION,2016-11-18 14:52 EST5EDT,9,CLP
CLP.1102884,1102884,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,,RUSH DELIVERIES,"HALIFAX OV,SCOTTSBURG,VA,USA",VA,TRUCK,BOXTRUCK,2,59.95,3.47,88.8,222,245.08,2017-07-13 04:40 America/New_York,,SCOTTSBURG,24589-3028,2017-07-13 07:45 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1109841-156263,SECURE RESOURCES_ACCEPTED,CAR-7976505,48,CLP.ADMIN,2017-07-12 16:16 EST5EDT,5,CLP
CLP.1086664,1086664,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.04,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1720.87,40.28,53.2,119.16,119.16,2016-12-01 07:21 America/New_York,,EAST BEND,27018-8165,2016-12-01 09:24 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,115,CLP.INTEGRATION,2016-12-01 23:58 EST5EDT,21,CLP
CLP.1102679,1102679,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20527224,RUSH DELIVERIES,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,2,839.98,11.9,150.4,376,415.1,2017-07-10 16:36 America/New_York,,RUTHERFORDTON,28139-8022,2017-07-10 16:36 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-7976505,42,CLP.INTEGRATION,2017-07-10 17:24 EST5EDT,6,CLP
CLP.1105240,1105240,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.02,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,1010.79,20.09,15,41.4,41.4,2017-08-10 05:51 America/New_York,,SUMMERFIELD,27358,2017-08-10 07:51 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,54,CLP.ADMIN,2017-08-09 17:38 EST5EDT,9,CLP
CLP.1086719,1086719,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20309012,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,237.44,0,32.9,73.7,73.7,2016-12-01 17:32 America/New_York,,ASHEBORO,27205-0994,2016-12-01 17:32 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,50,CLP.INTEGRATION,2016-12-01 23:54 EST5EDT,7,CLP
CLP.1102448,1102448,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.02,20525005,RUSH DELIVERIES,"PRO-TEC DO,HAMPSTEAD,NC,USA",NC,TRUCK,BOXTRUCK,2,1327.4,16.17,209,522.5,576.84,2017-07-10 16:41 America/New_York,,HAMPSTEAD,28443-3303,2017-07-10 16:41 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2544-5671,SECURE RESOURCES_ACCEPTED,CAR-7976505,7,CLP.INTEGRATION,2017-07-10 17:22 EST5EDT,5,CLP
CLP.1086836,1086836,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,511.15,4.91,15,33.6,33.6,2016-12-05 06:12 America/New_York,,SUMMERFIELD,27358,2016-12-05 07:30 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,54,CLP.INTEGRATION,2016-12-02 18:19 EST5EDT,7,CLP
CLP.1102446,1102446,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,20523727,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,937.9,16.91,32.9,90.8,90.8,2017-07-06 15:35 America/New_York,,ASHEBORO,27205-0994,2017-07-06 15:35 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,57,CLP.INTEGRATION,2017-07-06 17:38 EST5EDT,12,CLP
CLP.1102466,1102466,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,20524227,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,56.98,1.4,53.2,146.84,146.84,2017-07-07 06:55 America/New_York,,EAST BEND,27018-8165,2017-07-07 06:55 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2017-07-07 07:50 EST5EDT,1,CLP
CLP.1101988,1101988,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.33,0.06,,CLOPAY TRUCK,"BOLES GARA,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,8,3284.79,60.81,348.7,738.17,759,2017-07-03 05:35 America/New_York,,HENDERSONVILLE,28792-5317,2017-07-04 08:35 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2966883-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,129,CLP.INTEGRATION,2017-06-29 17:20 EST5EDT,34,CLP
CLP.1102678,1102678,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20527217,CLOPAY TRUCK,"84 LUMBER ,FAYETTEVIL,NC,USA",NC,TRUCK,BOXTRUCK,4,171.57,1.68,332.6,585.4,591.05,2017-07-10 16:36 America/New_York,,FAYETTEVILLE,28301,2017-07-10 16:36 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1006-2076,SECURE RESOURCES_ACCEPTED,CAR-200710,8,CLP.INTEGRATION,2017-07-10 17:24 EST5EDT,3,CLP
CLP.1085858,1085858,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.34,0.08,,CLOPAY TRUCK,"NATIONAL B,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,3,3420.21,75.5,58.2,124.76,124.76,2016-11-18 05:27 America/New_York,,EAST BEND,27018-8165,2016-11-18 08:06 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-556835-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,79,CLP.INTEGRATION,2016-11-17 16:31 EST5EDT,22,CLP
CLP.1086153,1086153,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.03,20300493,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1622.96,32.37,152.8,339.59,339.59,2016-11-22 17:29 America/New_York,,RUTHERFORDTON,28139-8022,2016-11-22 17:29 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,68,CLP.INTEGRATION,2016-11-22 19:55 EST5EDT,9,CLP
CLP.1086248,1086248,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.02,20302138,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1717.68,21.25,53.2,119.16,119.16,2016-11-23 15:47 America/New_York,,EAST BEND,27018-8165,2016-11-23 15:47 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,61,CLP.INTEGRATION,2016-11-23 17:52 EST5EDT,14,CLP
CLP.1102102,1102102,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20519318,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,0.4,0,53.2,146.84,146.84,2017-06-30 14:06 America/New_York,,EAST BEND,27018-8165,2017-06-30 14:06 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,26,CLP.INTEGRATION,2017-06-30 15:43 EST5EDT,4,CLP
CLP.1093715,1093715,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.03,20408572,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1926.75,32.99,53.2,164.92,164.92,2017-03-16 16:16 America/New_York,,EAST BEND,27018-8165,2017-03-16 16:16 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,51,CLP.INTEGRATION,2017-03-16 18:09 EST5EDT,15,CLP
CLP.1095072,1095072,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,20422903,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,884.82,21.42,32.9,102,102,2017-03-30 16:16 America/New_York,,ASHEBORO,27205-0994,2017-03-30 16:16 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,34,CLP.INTEGRATION,2017-03-30 17:12 EST5EDT,9,CLP
CLP.1095260,1095260,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.03,20424892,CLOPAY TRUCK,"TMS CUSTOM,RALEIGH,NC,USA",NC,TRUCK,BOXTRUCK,3,1747.01,33.16,350.2,662.16,664.17,2017-04-03 17:08 America/New_York,,RALEIGH,27616,2017-04-03 17:08 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-252450,SECURE RESOURCES_ACCEPTED,CAR-200710,9,CLP.INTEGRATION,2017-04-03 19:05 EST5EDT,5,CLP
CLP.1094856,1094856,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.01,20419653,CLOPAY TRUCK,"BOLES GARA,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,4,660.05,6.65,322.8,788.95,796.39,2017-03-28 15:55 America/New_York,,HENDERSONVILLE,28792-5317,2017-03-28 15:55 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2966883-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,74,CLP.INTEGRATION,2017-03-28 16:55 EST5EDT,13,CLP
CLP.1113400,1113400,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,20674580,CLOPAY TRUCK,"DO IT BEST,ELIZABETHT,NC,USA",NC,TRUCK,BOXTRUCK,3,90.7,0,256.6,602.79,602.78,2017-11-20 15:18 America/New_York,,ELIZABETHTOWN,28337-9056,2017-11-20 15:18 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1004-200282,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.INTEGRATION,2017-11-20 15:58 EST5EDT,2,CLP
CLP.1114037,1114037,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.21,0.21,20682994,RUSH DELIVERIES,"HOME DEPOT,GREENSBORO,NC,USA",NC,TRUCK,BOXTRUCK,3,2083.54,208.29,182.5,456.25,297.81,2017-11-29 15:06 America/New_York,,GREENSBORO,27407-2632,2017-11-29 15:06 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-2386,SECURE RESOURCES_ACCEPTED,CAR-7976505,33,CLP.INTEGRATION,2017-11-29 15:43 EST5EDT,4,CLP
CLP.1113800,1113800,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.23,0.23,,CLOPAY TRUCK,"DO IT BEST,LILLINGTON,NC,USA",NC,TRUCK,BOXTRUCK,3,2269.63,226.93,326.3,628.21,628.84,2017-11-28 02:40 America/New_York,,LILLINGTON,27546,2017-11-28 10:44 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1004-21400,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.ADMIN,2017-11-27 09:56 EST5EDT,5,CLP
CLP.1074437,1074437,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.01,20134176,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,5,1178.87,9.83,162.6,350.56,350.56,2016-06-21 12:50 America/New_York,,RUTHERFORDTON,28139-8022,2016-06-21 12:50 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,109,CLP.INTEGRATION,2016-06-21 14:50 EST5EDT,16,CLP
CLP.1113711,1113711,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.57,0.57,,CLOPAY TRUCK,"GARAGE DOO,SWANNANOA,NC,USA",NC,TRUCK,BOXTRUCK,4,5693.92,569.16,196.6,561.92,561.92,2017-11-23 04:44 America/New_York,,SWANNANOA,28778-9306,2017-11-23 12:15 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-10891-304085,SECURE RESOURCES_ACCEPTED,CAR-200710,80,CLP.INTEGRATION,2017-11-22 15:00 EST5EDT,19,CLP
CLP.1074696,1074696,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.02,20138184,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1176.92,21.32,152.8,339.59,339.59,2016-06-24 16:24 America/New_York,,RUTHERFORDTON,28139-8022,2016-06-24 16:24 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,15,CLP.INTEGRATION,2016-06-24 16:31 EST5EDT,9,CLP
CLP.1081639,1081639,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.04,20235522,CLOPAY TRUCK,"TMS CUSTOM,RALEIGH,NC,USA",NC,TRUCK,BOXTRUCK,3,1292.36,37.22,350.2,478.46,479.92,2016-09-26 16:29 America/New_York,,RALEIGH,27616,2016-09-26 16:29 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-299973,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2016-09-26 17:38 EST5EDT,6,CLP
CLP.1082147,1082147,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.01,20243595,CLOPAY TRUCK,"PRO-TEC DO,HAMPSTEAD,NC,USA",NC,TRUCK,BOXTRUCK,2,737.84,7.63,209,468.16,468.16,2016-10-03 16:50 America/New_York,,HAMPSTEAD,28443-3303,2016-10-03 16:50 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2544-5671,SECURE RESOURCES_ACCEPTED,CAR-200710,8,CLP.INTEGRATION,2016-10-03 17:33 EST5EDT,4,CLP
CLP.1093480,1093480,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20405503,CLOPAY TRUCK,"HOME DEPOT,JACKSONVIL,NC,USA",NC,TRUCK,BOXTRUCK,2,0,0,201.4,624.34,624.34,2017-03-13 16:03 America/New_York,,JACKSONVILLE,28546-6815,2017-03-13 16:03 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-37990,SECURE RESOURCES_ACCEPTED,CAR-200710,1,CLP.INTEGRATION,2017-03-13 16:44 EST5EDT,1,CLP
CLP.1093681,1093681,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.01,20407985,CLOPAY TRUCK,"N2 DOORS,COEBURN,VA,USA",VA,TRUCK,BOXTRUCK,4,333.31,11.15,239.8,703.7,703.7,2017-03-15 16:10 America/New_York,,COEBURN,24230-5062,2017-03-15 16:10 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1342837-171274,SECURE RESOURCES_ACCEPTED,CAR-200710,7,CLP.INTEGRATION,2017-03-15 17:43 EST5EDT,3,CLP
CLP.1092668,1092668,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.11,0.02,20394227,CLOPAY TRUCK,"BLUE RIDGE,LAKE TOXAW,NC,USA",NC,TRUCK,BOXTRUCK,5,1148.73,18.98,363.9,898.53,844.75,2017-02-28 16:47 America/New_York,,LAKE TOXAWAY,28747-9569,2017-02-28 16:47 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-475824-131317,SECURE RESOURCES_ACCEPTED,CAR-200710,101,CLP.INTEGRATION,2017-02-28 17:05 EST5EDT,16,CLP
CLP.1093264,1093264,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.02,20402426,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1569.31,21.56,53.2,164.92,164.92,2017-03-09 16:02 America/New_York,,EAST BEND,27018-8165,2017-03-09 16:02 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,84,CLP.INTEGRATION,2017-03-09 16:14 EST5EDT,14,CLP
CLP.1092855,1092855,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20396695,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,23.65,0,32.9,102,102,2017-03-06 07:50 America/New_York,,ASHEBORO,27205-0994,2017-03-06 07:50 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,26,CLP.INTEGRATION,2017-03-06 08:58 EST5EDT,4,CLP
CLP.1092856,1092856,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.03,20396736,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1325.68,29.76,53.2,164.92,164.92,2017-03-02 17:00 America/New_York,,EAST BEND,27018-8165,2017-03-02 17:00 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,52,CLP.INTEGRATION,2017-03-02 17:53 EST5EDT,16,CLP
CLP.1093113,1093113,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.02,20399989,CLOPAY TRUCK,"BOLES GARA,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,4,872.54,18.39,256.8,686.65,694.4,2017-03-07 15:29 America/New_York,,HENDERSONVILLE,28792-5317,2017-03-07 15:29 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2966883-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,26,CLP.INTEGRATION,2017-03-07 17:27 EST5EDT,7,CLP
CLP.1092931,1092931,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.18,0.03,20397669,CLOPAY TRUCK,"TMS CUSTOM,GASTONIA,NC,USA",NC,TRUCK,BOXTRUCK,4,1842,33.43,201.5,482.04,481.75,2017-03-03 15:34 America/New_York,,GASTONIA,28052,2017-03-03 15:34 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-304004,SECURE RESOURCES_ACCEPTED,CAR-200710,44,CLP.INTEGRATION,2017-03-03 16:11 EST5EDT,15,CLP
CLP.1093323,1093323,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.21,0.04,20403102,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,2060.19,43.25,32.9,102,102,2017-03-09 16:24 America/New_York,,ASHEBORO,27205-0994,2017-03-09 16:24 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,25,CLP.INTEGRATION,2017-03-09 18:23 EST5EDT,9,CLP
