PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1056993,1056993,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.01,19880947,CLOPAY TRUCK,"TRUE VALUE,GRENADA,MS,USA",MS,TRUCK,BOXTRUCK,5,281,7.14,329.1,910.11,1025.88,2015-10-14 11:06 America/Chicago,,GRENADA,38901-5106,2015-10-15 09:38 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-42898-38330,SECURE RESOURCES_ACCEPTED,CAR-200710,44,CLP.INTEGRATION,2015-10-14 13:56 EST5EDT,7,CLP
CLP.1091341,1091341,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.02,20375793,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,6,1595.21,19.89,341,627.1,627.1,2017-02-08 15:32 America/Chicago,,NEWBERN,38059-1240,2017-02-08 15:32 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,55,CLP.INTEGRATION,2017-02-08 17:52 EST5EDT,14,CLP
CLP.1057101,1057101,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.01,,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,3,1353.13,10.54,156.5,498.73,498.73,2015-10-15 10:17 America/Chicago,,NEWBERN,38059-1240,2015-10-15 14:56 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,35,CLP.INTEGRATION,2015-10-15 12:21 EST5EDT,10,CLP
CLP.1090472,1090472,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,,CLOPAY TRUCK,"MITCHELL O,MEDON,TN,USA",TN,TRUCK,BOXTRUCK,4,859.41,9.47,185.1,365.44,366.18,2017-01-25 04:22 America/Chicago,,MEDON,38356-8140,2017-01-26 10:01 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-20345-16691,SECURE RESOURCES_ACCEPTED,CAR-200710,79,CLP.INTEGRATION,2017-01-25 16:41 EST5EDT,10,CLP
CLP.1056671,1056671,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.01,19876423,CLOPAY TRUCK,"ENAP INC,HEBER SPRI,AR,USA",AR,TRUCK,BOXTRUCK,5,264.05,5.57,258.5,844.6,844.6,2015-10-09 13:37 America/Chicago,,HEBER SPRINGS,72543-6403,2015-10-12 11:50 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1020-230398,SECURE RESOURCES_ACCEPTED,CAR-200710,47,CLP.INTEGRATION,2015-10-09 16:24 EST5EDT,7,CLP
CLP.1058706,1058706,G,,/images/icons/system/40_percent.gif,0.4,0.13,19905371,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,5,4020.97,128.91,299.7,967.99,967.58,2015-11-04 13:10 America/Chicago,,GREENVILLE,38701-7737,2015-11-05 12:22 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,44,CLP.INTEGRATION,2015-11-04 15:28 EST5EDT,6,CLP
CLP.1058410,1058410,G,,/images/icons/system/10_percent.gif,0.12,0.01,,CLOPAY TRUCK,"TRI COUNTY,JONESBORO,AR,USA",AR,TRUCK,BOXTRUCK,6,1228.57,12.59,385.4,1031.03,971.82,2015-10-30 03:26 America/Chicago,,JONESBORO,72401-0172,2015-11-02 13:19 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1508839-180201,SECURE RESOURCES_ACCEPTED,CAR-200710,47,CLP.INTEGRATION,2015-11-01 12:37 EST5EDT,7,CLP
CLP.1059447,1059447,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,19915202,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,351.7,1.67,170.8,702.46,702.46,2015-11-12 15:06 America/Chicago,,GREENVILLE,38701-7737,2015-11-13 08:43 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,83,CLP.INTEGRATION,2015-11-12 16:56 EST5EDT,9,CLP
CLP.1059565,1059565,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,19916072,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,887.14,14.54,227.3,716.06,716.06,2015-11-13 11:36 America/Chicago,,SEARCY,72143-6914,2015-11-16 07:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,118,CLP.INTEGRATION,2015-11-13 13:16 EST5EDT,10,CLP
CLP.1089701,1089701,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.01,20352472,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,1382.04,7.46,269.1,572.42,3834.05,2017-01-16 11:06 America/Chicago,,SEARCY,72143-6914,2017-01-16 11:06 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,52,CLP.INTEGRATION,2017-01-22 17:08 EST5EDT,9,CLP
CLP.1090068,1090068,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.02,20356601,CLOPAY TRUCK,"WILKES GAR,JONESBORO,AR,USA",AR,TRUCK,BOXTRUCK,3,743.66,15.13,201.6,421.74,422.48,2017-01-19 12:47 America/Chicago,,JONESBORO,72401-9556,2017-01-19 12:47 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-740837-142572,SECURE RESOURCES_ACCEPTED,CAR-200710,90,CLP.INTEGRATION,2017-01-22 18:07 EST5EDT,10,CLP
CLP.1059307,1059307,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0,19913099,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,2,640.13,4.55,96,395.52,395.52,2015-11-11 13:22 America/Chicago,,LEXINGTON,38351-1919,2015-11-11 16:07 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-65892,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2015-11-11 16:26 EST5EDT,3,CLP
CLP.1089883,1089883,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0,20353789,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,471.97,4.61,170.8,501.27,501.27,2017-01-17 12:26 America/Chicago,,GREENVILLE,38701-7737,2017-01-17 12:26 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,77,CLP.INTEGRATION,2017-01-22 17:24 EST5EDT,8,CLP
CLP.1110289,1110289,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20630526,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,223.01,4.02,170.8,624.03,624.03,2017-10-11 18:47 America/Chicago,,GREENVILLE,38701-7737,2017-10-11 18:47 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,25,CLP.INTEGRATION,2017-10-11 21:42 EST5EDT,5,CLP
CLP.1108157,1108157,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.01,20601309,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,974.82,6.58,175.9,542.05,542.05,2017-09-15 14:00 America/Chicago,,SEARCY,72143-6914,2017-09-15 14:00 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,99,CLP.INTEGRATION,2017-09-15 16:12 EST5EDT,13,CLP
CLP.1110378,1110378,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.01,20631164,CLOPAY TRUCK,"TMS CUSTOM,TUPELO,MS,USA",MS,TRUCK,BOXTRUCK,6,307,6.67,297.6,741.15,751.58,2017-10-12 14:33 America/Chicago,,TUPELO,38801,2017-10-12 14:33 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2187839-310832,SECURE RESOURCES_ACCEPTED,CAR-200710,33,CLP.INTEGRATION,2017-10-12 16:01 EST5EDT,6,CLP
CLP.1110478,1110478,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.11,0,20632399,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1111.26,0,120.3,440.3,440.3,2017-10-13 10:57 America/Chicago,,SEARCY,72143-6914,2017-10-13 10:57 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2017-10-13 12:22 EST5EDT,6,CLP
CLP.1109975,1109975,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.26,0.02,20625279,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,2595.64,16.17,229.1,639.4,636.29,2017-10-06 15:07 America/Chicago,,SEARCY,72143-6914,2017-10-06 15:07 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,105,CLP.INTEGRATION,2017-10-06 17:56 EST5EDT,12,CLP
CLP.1110920,1110920,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.02,20639611,CLOPAY TRUCK,"TMS CUSTOM,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,6,1001.72,21.77,199.7,541.13,544.06,2017-10-19 15:41 America/Chicago,,LEXINGTON,38351,2017-10-19 15:41 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2211841-304498,SECURE RESOURCES_ACCEPTED,CAR-200710,39,CLP.INTEGRATION,2017-10-20 08:12 EST5EDT,10,CLP
CLP.1112524,1112524,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20661849,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,2,5.92,0,170.2,622.94,622.94,2017-11-08 13:48 America/Chicago,,GREENVILLE,38701-7737,2017-11-08 13:48 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,12,CLP.INTEGRATION,2017-11-08 15:04 EST5EDT,1,CLP
CLP.1112642,1112642,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.57,0.08,20663519,CLOPAY TRUCK,"TMS CUSTOM,JACKSON,TN,USA",TN,TRUCK,BOXTRUCK,2,5670.64,78.58,72.2,264.26,264.26,2017-11-09 14:29 America/Chicago,,JACKSON,38305,2017-11-09 14:29 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2187839-311909,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2017-11-09 17:32 EST5EDT,2,CLP
CLP.1110687,1110687,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0.01,20635898,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,537.26,5.82,170.8,624.03,624.03,2017-10-17 14:47 America/Chicago,,GREENVILLE,38701-7737,2017-10-17 14:47 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,36,CLP.INTEGRATION,2017-10-17 16:44 EST5EDT,6,CLP
CLP.1110796,1110796,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.34,0.1,20637234,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,3389.16,100.57,120.3,440.3,440.3,2017-10-18 13:04 America/Chicago,,SEARCY,72143-6914,2017-10-18 13:04 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,6,CLP.INTEGRATION,2017-10-18 16:16 EST5EDT,1,CLP
CLP.1103426,1103426,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.39,0.2,20537485,CLOPAY TRUCK,"TMS CUSTOM,MEMPHIS,TN,USA",TN,TRUCK,BOXTRUCK,2,3865.96,199.01,19.9,72.84,72.84,2017-07-19 11:46 America/Chicago,,MEMPHIS,38118,2017-07-19 11:46 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2187839-308037,SECURE RESOURCES_ACCEPTED,CAR-200710,4,CLP.INTEGRATION,2017-07-19 12:54 EST5EDT,1,CLP
CLP.1103320,1103320,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.01,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,981.68,9.56,222.4,718.46,718.46,2017-07-18 03:47 America/Chicago,,GREENVILLE,38701-7737,2017-07-19 10:44 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,41,CLP.NBROOKS,2017-07-18 15:54 EST5EDT,8,CLP
CLP.1103999,1103999,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0.02,,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,6,550.57,19.82,204.9,531.62,531.62,2017-07-26 04:32 America/Chicago,,NEWBERN,38059-1240,2017-07-28 07:46 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,53,CLP.NBROOKS,2017-07-26 15:16 EST5EDT,8,CLP
CLP.1103102,1103102,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.15,0.03,20533114,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1494.48,26.93,120.3,440.3,440.3,2017-07-14 14:19 America/Chicago,,SEARCY,72143-6914,2017-07-14 14:19 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,54,CLP.INTEGRATION,2017-07-14 16:12 EST5EDT,8,CLP
CLP.1103548,1103548,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0.01,20539418,CLOPAY TRUCK,"HOME DEPOT,COVINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,363.21,5.97,221,470.31,471.04,2017-07-20 14:29 America/Chicago,,COVINGTON,38019-3600,2017-07-20 14:29 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1007-64821,SECURE RESOURCES_ACCEPTED,CAR-200710,33,CLP.INTEGRATION,2017-07-20 17:33 EST5EDT,7,CLP
CLP.1104134,1104134,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,,CLOPAY TRUCK,"LINDALE GA,AMORY,MS,USA",MS,TRUCK,BOXTRUCK,4,88.67,0,365.9,923.97,936.6,2017-07-27 06:14 America/Chicago,,AMORY,38821-3911,2017-07-28 11:49 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-820845-249240,SECURE RESOURCES_ACCEPTED,CAR-200710,39,CLP.NBROOKS,2017-07-27 16:01 EST5EDT,8,CLP
CLP.1108574,1108574,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20607630,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,2,0,0,85.6,313.3,313.3,2017-09-21 13:40 America/Chicago,,NEWBERN,38059-1240,2017-09-21 13:40 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,1,CLP.INTEGRATION,2017-09-21 15:30 EST5EDT,1,CLP
CLP.1108482,1108482,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0,20605992,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,545.37,0,175.9,633.37,633.37,2017-09-20 12:31 America/Chicago,,GREENVILLE,38701-7737,2017-09-20 12:31 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,67,CLP.INTEGRATION,2017-09-20 15:06 EST5EDT,10,CLP
CLP.1107966,1107966,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20598787,CLOPAY TRUCK,"TMS CUSTOM,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,824.25,10.94,170.5,487.7,487.7,2017-09-13 14:52 America/Chicago,,LEXINGTON,38351,2017-09-13 14:52 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2211841-304498,SECURE RESOURCES_ACCEPTED,CAR-200710,56,CLP.INTEGRATION,2017-09-13 17:30 EST5EDT,7,CLP
CLP.1108042,1108042,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0,20599818,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,473.27,2.72,170.8,624.03,624.03,2017-09-14 12:08 America/Chicago,,GREENVILLE,38701-7737,2017-09-14 12:08 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,70,CLP.INTEGRATION,2017-09-14 13:42 EST5EDT,8,CLP
CLP.1081362,1081362,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.23,0.03,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,2322.88,32.71,170.8,501.27,501.27,2016-09-21 04:32 America/Chicago,,GREENVILLE,38701-7737,2016-09-22 08:45 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,86,CLP.INTEGRATION,2016-09-21 16:43 EST5EDT,15,CLP
CLP.1081974,1081974,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0.01,20240746,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,353.25,5.61,170.8,501.27,501.27,2016-09-29 14:22 America/Chicago,,GREENVILLE,38701-7737,2016-09-29 14:22 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,54,CLP.INTEGRATION,2016-09-29 17:29 EST5EDT,6,CLP
CLP.1081473,1081473,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.11,0,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,1111.88,0,120.3,353.68,353.68,2016-09-22 04:33 America/Chicago,,SEARCY,72143-6914,2016-09-23 07:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,79,CLP.INTEGRATION,2016-09-22 19:17 EST5EDT,7,CLP
CLP.1082076,1082076,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.01,20242296,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,4,1247.43,9.51,205.5,478.92,478.92,2016-09-30 14:13 America/Chicago,,SEARCY,72143-6914,2016-09-30 14:13 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.INTEGRATION,2016-09-30 15:47 EST5EDT,8,CLP
CLP.1080159,1080159,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,541.51,3.76,120.3,353.68,353.68,2016-09-05 04:32 America/Chicago,,SEARCY,72143-6914,2016-09-05 07:30 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,74,CLP.INTEGRATION,2016-09-02 19:13 EST5EDT,7,CLP
CLP.1080828,1080828,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0.01,20223052,CLOPAY TRUCK,"PHIL'S GAR,SAVANNAH,TN,USA",TN,TRUCK,BOXTRUCK,4,588.69,12.44,197.6,435.71,435.71,2016-09-14 13:34 America/Chicago,,SAVANNAH,38372-2791,2016-09-14 13:34 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-88629-111502,SECURE RESOURCES_ACCEPTED,CAR-200710,33,CLP.INTEGRATION,2016-09-14 14:44 EST5EDT,6,CLP
CLP.1080405,1080405,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0,20216812,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,830.97,4.32,170.8,501.27,501.27,2016-09-08 12:24 America/Chicago,,GREENVILLE,38701-7737,2016-09-08 12:24 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,106,CLP.INTEGRATION,2016-09-08 15:03 EST5EDT,9,CLP
CLP.1079483,1079483,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0,,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,4,622.72,3.17,326.7,669.88,669.59,2016-08-25 04:00 America/Chicago,,CLEVELAND,38732-3205,2016-08-26 11:16 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,67,CLP.INTEGRATION,2016-08-25 15:09 EST5EDT,8,CLP
CLP.1081049,1081049,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.05,0,20226965,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,539.3,2.35,306.2,626.95,626.66,2016-09-16 15:26 America/Chicago,,SEARCY,72143-6914,2016-09-16 15:26 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.INTEGRATION,2016-09-16 17:40 EST5EDT,6,CLP
CLP.1081246,1081246,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.17,0.04,20230064,CLOPAY TRUCK,"WELLS OVER,PARAGOULD,AR,USA",AR,TRUCK,BOXTRUCK,3,1739.65,39.72,106.4,307.23,307.23,2016-09-20 15:27 America/Chicago,,PARAGOULD,72450-9730,2016-09-20 15:27 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2944859-292103,SECURE RESOURCES_ACCEPTED,CAR-200710,13,CLP.INTEGRATION,2016-09-20 17:57 EST5EDT,3,CLP
CLP.1080523,1080523,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,20218226,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,5,856.18,13.22,273.3,578.59,570.65,2016-09-09 10:41 America/Chicago,,SEARCY,72143-6914,2016-09-09 10:41 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,63,CLP.INTEGRATION,2016-09-09 13:39 EST5EDT,10,CLP
CLP.1079574,1079574,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.01,20204512,CLOPAY TRUCK,"WELLS OVER,PARAGOULD,AR,USA",AR,TRUCK,BOXTRUCK,4,998.85,10.22,286.3,571.68,572.85,2016-08-26 12:32 America/Chicago,,PARAGOULD,72450-9730,2016-08-26 12:32 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-2944859-292103,SECURE RESOURCES_ACCEPTED,CAR-200710,85,CLP.INTEGRATION,2016-08-26 14:52 EST5EDT,8,CLP
CLP.1079033,1079033,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20196594,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,770.48,5.37,120.3,353.68,353.68,2016-08-19 10:36 America/Chicago,,SEARCY,72143-6914,2016-08-19 10:36 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,49,CLP.INTEGRATION,2016-08-19 13:11 EST5EDT,5,CLP
CLP.1079011,1079011,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.01,,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,3,967.91,7.58,196.6,478.63,478.63,2016-08-19 08:48 America/Chicago,,CLEVELAND,38732-3205,2016-08-19 13:39 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,37,CLP.INTEGRATION,2016-08-19 11:09 EST5EDT,8,CLP
CLP.1079934,1079934,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0.01,20209540,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,3,615.53,8.86,86.3,252.69,252.69,2016-08-31 14:23 America/Chicago,,NEWBERN,38059-1240,2016-08-31 14:23 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,8,CLP.INTEGRATION,2016-08-31 16:41 EST5EDT,4,CLP
CLP.1078517,1078517,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,,CLOPAY TRUCK,"HOME DEPOT,MOUNTAIN H,AR,USA",AR,TRUCK,BOXTRUCK,5,894.97,12.17,342.4,826.29,779.84,2016-08-15 04:31 America/Chicago,,MOUNTAIN HOME,72653-9082,2016-08-15 13:12 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1007-43789,SECURE RESOURCES_ACCEPTED,CAR-200710,91,CLP.INTEGRATION,2016-08-12 17:31 EST5EDT,15,CLP
